username,numPosts,numFollowers,numFollowing
tonightming,60,14,59
MR_WONDERFUL,365,9,23
Ramblinman,89,6,35
Rallymaster,86,40,504
campbro,41,7,68
moneyfund,70,6,7
operaghost88,11363,197,125
kialreardon,253,10,254
walljoni,6,6,18
moneynevrsleeps,13,5,65
success78,7,6,113
AcuityCapital,5,6,59
BankRobbersIndicators,10,133,1262
Beancounter25,81,6,18
CFX,21,5,33
Hp0707,51,5,64
PhoenixRisen,32,5,280
Brokerman,127,5,59
Cjf1993,13,7,65
gonewiththewind,41,9,56
Tmoneyy818,500,6,69
francismartinez,363,146,1020
blacktyperace,15,6,28
seldomseen13,56,5,29
jjhalas22,391,6,38
HeisenbergTrade,73,6,65
izasnow,50,5,36
Kabanch,108,5,62
SirMichaelScott,27,5,69
blane66,165,8,61
marketzone,698,67,20
sugarfoot4,2491,28,15
Humphries,441,38,4
Newbie2012,841,141,73
Affluenza,325,8,2
Realist15,1100,19,15
Kmanbox,664,7,15
SpyVSpy,358,7,10
NialFuller,162,3073,59
CyborgAdmin,20,91,288
jdkatz0212,64,20,60
Szalkowc,128,8,8
KennethChester,44,19,65
mike1v,178,5,84
max38,535,50,113
DominoEffect,34,5,26
TradingEntries,1566,144,121
hmbritoferreira,417,25,96
mmakabeh,71,40,148
miskhr,7,6,33
jamvzk,23,14,117
pablobar,358,16,19
aey,6,9,177
EXANTE_official,36,36,1992
XrayTrader,975,1392,24
jafmanaf,11,8,61
Antelope_39,539,12,76
eric_n,56,40,128
MarkAlpha,4667,59,10
MadeofCopper,4325,47,9
Dolphinsmike,2282,52,9
a99kitten,476,57,26
Dnice638,1515,36,39
tradersongkim,16,6,18
DoxDox,2066,25,33
iknowdiggs,1311,35,70
sferra23,1411,17,70
LCDCorpBonds,1787,4853,25
waterdoggie,3352,38,24
deadbynoon,898,15,120
Lionbeezy,69,19,400
usaolympian,1565,183,0
JPWeinstein,1445,49,41
JLC_capital,1719,23,45
pas_t,1610,118,155
Hamforce,1232,24,44
PUMPandDUMPcaution,41,16,28
freeman1,865,43,458
neo0917,280,5,4
sbwcws,640,26,65
optionstraderoom,1349,150,101
WallStreetNinjaz,1940,75,47
grove_under,109,43,204
Grom,533,6,73
skysurfer,601,9,79
WitheringtonHeightsq,2221,33,121
SciGuy,3036,137,56
backinthegame,319,9,64
Diamondeater,2185,43,1
robertsc,95,6,66
Epic_swings,110,10,20
dojispace,1048,53,7
Gentlemansjack82,3975,121,186
EnergyandGold,982,6354,50
technicalstrader,804,132,26
sguru,1937,39,75
LISETTERENEE,89,6,60
outsizedreturn,77,1832,397
Mordecai,56,5,43
bbbsss,10,5,4
rfaranda,53,6,47
AntonioRods2390,214,10,88
StockGuru2k11,438,42,150
Smartmoneyboy,30,6,15
prelude89,1075,9,63
tsw856,24,5,109
Alpha7Trading,2039,262,191
cyim,16,5,1
flux,16,16,36
triplexx,2045,24,28
mem1,1150,5,71
joebaer86,57,4119,142
aniketbhati,13,71,40
Sp52087,88,6,21
Bajic76,11,9,7
peteragreen,758,51,86
pu600,20,7,92
kchavas,32,20,27
tradewithsp,2396,171,30
warrenbuffet888,397,12,0
Timothykpny,745,29,117
Sanguiner,4638,131,20
pira76,5,48,508
Comeonnow,606,7,1
Lapower,2538,29,26
MONEYHONEY81,1020,19,62
sappapa,246,8,62
Mateo633,733,21,67
james_2011,13337,317,40
Sam0001,1858,16,42
Ic0n,59,5,61
rspeck,71,20,39
mini_flipper,6077,60,94
mrmainstreet,2759,27,2
PremierFund,461,11,70
M_Knopf,57,41,212
madcatresearch,19,16,58
Ev3rM0r3,162,5,64
StockMusings,951,10,3
Ski,977,21,8
kylebriz7,213,6,2
Green_Trader,156,62,63
casabonita_pp,408,9,110
alternate,476,9,5
Biznatchy,7675,101,18
mike_m,501,5,60
vladyunatanov,374,57,0
toddallen,825,21,16
CentsToMe,15,14,123
srsfinance,307,55,99
StockRoc,506,15,3
danburydude,739,13,57
Jason_,1809,79,154
Willsc625,2332,100,59
Buckeye05,81,8,23
dontrader,698,23,76
stugotz,371,5,0
azgirl,93,6,70
MidnightKiwi,744,64,231
Donvitoc77,2274,48,11
ThePatch,1612,35,41
Cloud08,15,12,48
seguinsteph,1225,59,60
CKachi,126,33,178
Patb203,349,7,67
Jackedupinc,154,12,55
Petehasglus,243,16,158
SuperMario,951,10,7
NotActiveanymore,152,6,5
miniflee,21,5,82
emanfromdelco85,294,15,120
HuWhupl,22,17,54
Darbecrash,316,11,61
SVTMarkus,486,9,92
Face0303,30,9,58
bringing_good_luck,118,25,205
davebaxter,691,15,10
Lokia,140,10,123
Indianhead1,304,13,9
maestro_38,227,10,54
blackwhalecapital,550,29,113
YANO,228,7,31
MaxKobe,1355,20,147
River111,400,34,160
frontofficetrader,115,69,78
Maxtus,843,37,185
didi,34,17,201
bdavis72,47,6,118
PotashCorp,887,229,0
RStones450,354,17,106
brendab180,48,7,113
bertoiarlee,1156,37,85
tradingvolatility,259,74,2
rpatel83,1827,23,75
Robo12,973,13,88
FXMajor,12,6,2
_EURUSD,18,13,2
FreeMktFisherMN,2240,16,1
MicroInsider,458,141,1
AlgoTrax,5815,62,0
NickInman_,299,85,30
luckysavvytrader,1628,151,70
maikins,353,18,113
Shuz,960,30,111
Mitchchapman002,93,24,116
justatrader997,4451,36,15
_Jay_,1287,40,51
Onebigtrade,9,28,2
Dprentice,732,49,14
SpyderTrader,393,20,13
Gugaplex3,451,18,65
DayTradeTK,750,64,1
stm,3403,44,81
WallStreetDuder,195,14,0
ValdaoResearch,19,6,4
Selfmadetrader1,402,83,52
danepwilliams,179,13,12
mapleleafnj,2151,115,229
joemusic,859,13,6
KateStalter,12,138,106
HFBamaFan,2271,53,128
sia3,15,17,240
Dimps630,380,11,14
StarWarsOptimistic2015,1519,20,41
Nurnberg,1684,29,12
zz33,204,16,48
modeerf,88,6,62
MikeBr,993,34,2
rpkmd,154,6,33
vrstocktrader,181,8,18
odyssea,3102,112,201
Stockman225,1149,10,4
More_Human,1676,53,164
InTheBarn,1283,44,53
silverwesoke,506,10,41
bookit,951,13,74
stocksplit123,4603,73,68
Leon3000,80,5,3
retrofit_brain,1758,59,164
apploply,464,12,100
MidasTouch,1313,35,17
Aneurysm,211,6,0
OptimusInvesting,1028,23,23
wakeupinvestor,143,31,5
luisfranco,137,7,7
Teaks1185,389,11,10
TenaciousValor,1646,48,158
nickyvest,13,6,104
Cyborg,10,43,1
Torps,116,78,18
brocket,1080,11,27
rick_holl,2569,45,27
faller,2281,30,5
adrianahook,2303,120,68
Smitty61,792,5,71
7Pearl,1564,34,80
nicksamaroo,205,11,17
fxaddo,58,8,8
Pieman,3252,69,7
jan,19319,99,26
InvestisseurMH,140,12,128
SLOWWATER,693,19,78
ADimeADozen,790,23,64
tradinwarrior,1565,21,0
ericalford,292,126,105
ericonmaui,708,27,122
fifty2weekhi,438,59,71
TheMillionDollarMan,875,22,69
CadmiumEstates,1957,67,84
BioCash,2840,199,71
Mensa1963,2955,402,67
DevilsDouble,195,9,115
NYSE1938,67,9,29
TheStreetOptions,1328,70,222
Trade2work,979,79,327
PENNYCHATS,13,55,2
Sgt94,309,16,122
Albertico_82,79,5,20
BullishBehaviors,184,16,218
bjj15,1048,16,116
ForexStopHunter,721,485,209
Iamright,552,29,66
zc4ever,407,5,3
monopoly,247,5,2
YoungandRich,806,23,73
JPush18,242,5,11
KyleAuAg,551,20,52
CashN1n9,540,35,224
dakuzindabad,211,5,65
AJ8981,888,15,1
StayingGreen,72,7,59
alvivi,332,15,0
latinachica,1173,56,45
IndexETFtrader,352,11949,5
NoFace,934,35,115
Stockpeeker,210,5,68
doubletap17x,1924,30,58
dbInvestor,3477,3133,127
cenare,1209,6,1
moritz06,1006,168,9
CodeBreaker,363,7,0
The_Redwood,348,13,100
shaneharter,960,17,14
DoubleCash,636,10,21
Aileron,1907,125,19
stephenstock90,1073,20,44
StrayTrader,4731,326,41
SunandMoon,502,10,54
investsolar,10364,101,72
trading2day,2788,305,84
weeklyoptionsfutures,16,83,367
peter5slo,2180,23,12
Ifadeyourtweets,443,21,3
SF_trader,1421,47,26
moneytime,4718,49,80
coolhand79,1370,27,105
agjustin,2104,110,280
OpticTrading,419,47,2
HarryHOOPla,419,13,5
BWinn,1145,23,18
humanstakeaction,5,6,81
Daedal,1215,4284,4
Canuck_Technical_Trades,1671,132,191
HumanZero,4481,100,261
onetwothree4,3492,92,210
LeahBorealski,131,46,40
memetrades,56,5,5
nighthawkjones,1224,26,145
daisy9,7162,73,57
AIDYTRADER,231,5,60
rockin_rob,633,8,82
bwallay98,4215,62,116
mklass489,220,7,14
TheMakhai,325,6,6
chambmc0530,642,10,13
GEQSense,89,114,25
StellarWealthManagement,49,22,46
TAman87,9137,225,25
jlane,11,13,0
rclinton,7,13,0
neod0g,90,7,53
IanNout,360,15,48
lance1179,764,7,42
ryane,10,13,0
goldenpeaceandprosperity,774,19,69
FINIF,43,20,24
ZeroEmotion,268,21,10
kims,122,22,2
DollarDump,38,18,23
desmo333,11,7,0
FATDAZ,7,24,4
Elite_LIGHT,673,14,101
paisleypattern,9,20,56
CrappyStockTips,32,45,24
mtraderz,82,5,1
IROCZman,221,52,21
vixforthepeople,84,84,23
DanNathan,9,26,6
johncarry,557,16,116
alee1700,1426,93,82
BretEmmerich,137,15,52
Gwright,267,8,6
Honolulu_trader,179,9,63
DannyStewart101,11,12,75
KyleBenton,142,11,9
Thesheaster,873,21,36
apoer2,49,6,19
celiachica,5,46,79
snowpete,7,5,60
numoney,17,11,77
Relik,57,5,7
bulllmarket,2085,22,5
johnnymagic,10,8,23
DasSandman,1754,47,60
vstrecker,2605,27,2
eonbar,40,5,30
Shortstack,169,7,75
stockmonitor,40,6,98
richmondtrader,14,7,28
bruson,5,9,59
Robcass,4544,136,66
pcmaker,29,12,60
STOCKSEEKR,477,7,59
TKE,128,7,69
Ann_Nyc,49,13,61
StockRN,80,5,1
onioncapital,136,72,656
boomer9,940,22,67
EddieMorraNZT,1369,118,37
KOOL_news,32,53,19
puddinghead,995,30,29
JohnnyAppleseed,567,25,43
_Clay_,933,5,60
nULLeDGE,391,8,70
EVGains,230,9,77
Sirmustafa,1995,32,42
EmpireofAir,69,5,10
jsimoni,1234,21,114
OracleOfTheSouth,10,45,249
thanasis41,6526,163,123
Vikings12,4387,332,112
TheStockLife,80,196,1505
TMI4me,2749,7,12
vailwoodcapital,11,6,33
S_O_N,26,6,21
indiansfan,79,6,57
Puffwoo,8,5,25
elmillortrader,17,7,95
ROMOCOP,6,5,16
cyro8,283,8,62
LaMente,31,16,103
SwissFrank,8,5,32
greenbackersdotcom,101,5,18
cnvu82,5,7,56
conover20,16,6,73
nanderson,15,5,15
crich1187,17,6,79
dkb131,214,8,28
lstn4u54,18,7,3
pablo414,16,5,38
sawblade,5,5,32
BrettPerlman,39,6,69
WstJunky,11,7,48
EquTpro,6,6,23
StocksRank,21,258,1971
PT_RIC_11,77,5,42
junkmailman,118,7,36
6feet5trader,268,5,18
bignosewhipper,74,5,10
pbpeter,9,5,24
ralphd33,12,8,18
rtn1016,5,11,62
jvninan25,25,11,179
yegonc,28,5,26
GarryAlexander,117,7,24
gotmilker,6,6,22
pjd1328,21,5,30
Boughtmarket,599,7,15
hazwanCANSLIM,179,5,11
andis0,170,8,18
SamSU,5,6,23
herzen,8,7,28
krob2,163,12,28
tharps22,91,7,58
Tripken,35,5,10
janri7,92,5,54
miami16,8,6,19
cd74cd74,11,5,20
afrancella,8,5,13
jag378,22,5,35
oceanlover,18,5,40
Metal111,21,6,77
floridatrade,11,5,1
qqots,7,9,19
jdlhale54,98,5,56
melty,6,5,36
dkem58,41,6,33
PurpleMesa,6,5,16
appleass,68,7,109
sfishy,12,5,57
TheThinkingTrader,304,5,35
vbk,12,5,29
betrfold,437,5,5
michael18561,842,17,20
MilkyLemon,437,16,11
dfly408,392,5,10
AmericanDreams,395,26,5
SpySentiment,14,11,0
PONTA_PE_A_CABECA,1888,54,15
TradingOnTheMark,95,27,95
fibalgo,235,11,21
Adrock25,572,14,17
StockMarketScanner,309,15,61
Tle0124,273,5,22
BigDaveR96,1409,19,25
karthikpatil,13,8,63
ekatzy_99,5377,39,12
MetrixxLLC,929,36,106
Geminiboy,181,5,24
_bluehorseshoe__,52,14,97
dadswhotrade,248,28,88
CabotNico,144,55,81
Doc_Brown,252,6,63
SF27,1594,18,12
bullish100,1835,36,14
mikelo22,926,5,6
MichaelBurton5,1044,32,37
capitalc2x,1874,28,34
vvrmurthy,516,11,11
Trader444,2095,23,0
Krill123,4120,66,39
Winningpanthers,1454,25,68
Betatrada,6147,199,40
BidnAsk,28,10,13
ThreeXr,318,14,60
InvisibleTrades,619,36,48
jeff303,546,19,49
Youngchinabiz,1121,55,55
jhobbs92,764,15,21
DontFadeMe,38,7,4
dontworryaboutit007,247,11,3
chartecon,205,17,62
mach88,239,8,7
Gainzz,39,8,60
kozmoblue,2454,43,65
CashBeans,106,9,60
NewEngTrader,110,7,5
FMM1,778,18,6
YallNeedJesus,321,13,0
little_samba,278,13,133
NoMoreHandouts,455,9,5
tbhc,1032,23,79
TheBestTrader,1352,28,133
jptradesES,12,8,15
johnny7,50,16,60
Andybee,605,15,9
AmIdoingitRight,393,19,13
FivePercentCapital,8,5,0
scalper101,2835,31,36
JimMM,409,17,62
Honest_T,16,73,0
stocktipper,7,42,12
optionwriter,6,174,51
bobmccandles036,5359,161,6
lceich,9,7,71
NeverquitNQ,100,10,0
Tumblina,296,13,11
evergreen7,941,43,20
Neo_the_Cat,165,7,1
Bigbrown,2016,42,213
GrahamsProdigy,711,20,66
Db6strings,574,5,12
optionsuwo,381,5,4
Gogreen11,199,19,107
jd168,73,10,52
HeffeCashman,217,5,63
ddhakal,313,6,28
Congostockchat,3606,48,9
TideHunting,418,7,0
Lamichael,2004,44,275
Khuramkhan,2936,42,28
Hoxton,790,23,82
zerodeckard,91,5,61
PunitiveDamages,985,43,1
BigJM,705,6,3
Lindy235,451,39,337
headhunterinva,2483,15,74
illinijill,370,21,7
GL_TRADER,1646,91,559
CPCharts,10271,1752,217
Silverado7,1443,27,63
Skevaboy,10592,158,76
ChicagoPhotoSho,9744,282,72
mendesnuno,25,6,19
dsr12,707,91,71
LifeSVR,342,6,31
keyownknee,544,15,82
billmcmillan56,289,9,15
cubbyfan,716,15,111
Slawabor,5,76,306
macroaxis,55,198,315
TradesWithTom,555,5208,18
ChineseInternshipLawyer,335,17,63
Stock_Battle,16,179,1974
davliner7,5373,85,58
Tradevelopers,363,10,45
SharkFeed,88,11,33
BulletTraderdotcom,373,96,47
algotradingsignals,177,22,5
WeTradeAAPL,101,257,491
cimbi31,2521,66,80
psychotrader,130,83,164
RiskyGibness,63,5,16
Texasgold,79,8,26
TraderArgentina,1845,60,175
AL777,14,5,30
mraya,52,6,90
SheardAtLarge,24,5,96
reallykealey,42,8,43
goat87,147,7,21
JAKETHEDOG,108,5,29
jwbm,142,6,20
margintrades,5,9,79
TradeGenius13,15,5,23
sharko,56,6,72
GOS,106,6,48
djpwoo,339,5,29
ProFutsTrader,318,1021,14
whoknows,29,103,45
jasonpeak,1780,62,38
NotesFromThePit,194,10,26
willworley23,607,20,37
IEM_Chris,42,115,63
universbourse,22,38,10
holiday613,36,48,19
VE_MicroCaps,116,19,34
Xavier_F,332,86,2
stockstobuy,11,393,3
joshbrown38,66,5,5
StockRocketcom,208,82,134
MookTrader,8,112,8
DJCYStocks,1287,9,19
drsclark,564,31,20
Dominik2,1930,19,32
GDeMarkian,263,18,34
NedIsAlwaysRight,4411,14,63
dttmhouston,5377,41,3
Greed_Fear,2241,92,11
berlinbeing,91,10,20
sherrytwit,354,8,77
StockGMan75,493,8,3
Enophite,425,8,5
AnthonyCros,19,50,165
champion_eric,1722,28,46
TheMarketIsMyATM,1138,31,49
Fehro,385,7,60
Alexthegreat1,2290,142,60
clarkjohn18,9389,204,59
AngryBears,990,19,63
kobbar,6427,103,7
srqomy70,2391,53,98
tking643,142,7,0
10091930,71,18,0
skipstone,139,6,23
HedgeChatter,7,7,0
daytradedon,2227,130,225
neural_oiltrade,175,123,22
boes_,9,167,0
smathew,867,11,53
multistagecorre,40,31,45
Atwit4sure,637,12,17
emarttinez,418,22,1
threeeyedwilly,92,5,22
emartineez,694,37,0
StockTradingGrp,700,111,0
Genesis1,1737,22,19
hilary_louise,17,37,57
SlowFrequency,77,16,83
MaximeH,978,188,30
bernoullij,990,27,106
PeterCTrader,1649,70,8
WolfieTrades,713,35,48
ProCharts,360,25,76
coleyl,53,9,104
NicolasCheron,12,104,3
JonKirkpatrick,298,25,6
RickJT,1980,40,71
diverge,31,5,63
lamuerta,104,6,2
MrVolatility,239,7,8
seer,2127,9,10
CaliforniaChrome,1925,62,71
Lukasz_Fijolek,36,26,107
casemorton,28,6,40
don_right,621,49,161
AlphaTech,49,6,25
sebdg,623,24,118
WhoTrades,1617,124,1123
DailyManagement,743,47,153
Trader_Brian,238,50,369
LeifJensen,37,44,644
sls90,172,6,33
Dipper2013,162,6,69
itskaikai,18,8,13
Backfire,111,9,48
britepathos,416,70,438
Slavmeister,383,7,83
gal66stang,70,9,34
syungmao,677,8,24
WinbornTraders,207,142,1586
CFAMBAibk,98,35,463
claymc,13,7,20
TheBoyPlunger,53,5,10
TraderRSO,42,5,0
ciaojs,19,6,61
vijay321,18,6,51
DannyShchar,20,5,4
zen25,554,5,7
HarlemStamps,9,6,53
firsttimer,132,9,17
ScentlessApprentice,44,6,57
SANG22,29,5,2
aabousha,50,5,11
plarajr_paul,67,5,28
Baguaboy,560,5,7
EmpiricalTrader,12,5,16
ieB0S,126,5,37
wissoeid,141,5,13
mkacur,428,8,0
leadbelly,3264,17,19
MSajjadC,1412,9,7
BigMoneyWing,2198,37,40
Optionista,146,27,22
GregRieben,413,36,103
jnthn,1246,18,2
mtthwmtthw,717,5,14
tonycr,1886,9,11
RisingPhoenix,5076,28,12
notofthisworld,2574,50,54
DN28711,195,6,27
BatteryPark_SC,1460,14,60
Reechka,16800,64,158
GeorgeCTrader,1123,106,295
briantopping,1216,38,62
SurrealCivic,1066,61,103
LittleRedWritingCalls,119,55,87
rachter,982,5,64
uffa3333,812,5,65
Leesun,205,9,103
DOH,984,39,188
LizaYolo,33,21,227
SilasW,10,5,78
Chadosaurus,12,5,61
whook,24,7,44
iltrade,6077,37,30
financialskeptic,786,100,22
TrifactorFX,489,56,91
TheDividendGuy,10,58,39
seaken,12,15,112
Heffx,128,26,27
ravi28,36,8,72
ricklejeune,475,55,136
Shotgirl,323,25,51
junior22,3363,35,13
Kolandrew,298,7,11
LYogi,4834,95,47
ElwaveSurfer,15,17,12
Ivytrader007,283,9,81
tms8700,1720,12,0
greybeard25,929,17,0
VICTORANDRESAMU,70,19,52
corstr,363,6,61
rumplestiltskin,712,5,61
Trendline_Investing,265,869,191
arthurbarbato,207,49,115
ProfessorHT,1830,39,84
Tradergal,2201,10,10
Tam8261,4847,47,18
REALALOY,4517,34,62
aseth85,632,57,417
Toonie,1204,23,20
Helmer,2646,166,37
Blackberrymonster,3150,9,60
vksl001,779,11,64
TwitsTrader,1993,56,67
MyRIM,2975,14,0
danielgo3388,1731,9,67
Mclarkaz,411,3346,94
PMBullDotCom,49,12,9
Jascotch4,471,13,21
GKesarios,350,264,93
boerja,75,5,34
BillyLegal,154,8,88
ikont,5,8,0
Tradingjunky,3915,71,9
OptionsNoobi,6966,42,8
Vampiresquid,731,19,25
Texastrade,2749,57,40
e1enns,11,8,83
Aquarius,23,7,15
CommodityHQ,136,108,141
JesseL,86,11,7
Binglaluo,3198,26,2
Cat_Norris,12308,81,166
KennKoz,614,15,26
lv_hockey,111,6,8
siteobserver,5239,144,57
mcducks,547,25,39
AlexanderAlekhine,1993,58,36
ProsperityPlus,289,10,39
Dingle,837,18,122
nicosxm,1159,65,30
Kevin298,493,10,79
LucidTrader,104,101,13
farnorth,1109,7,50
tradersplaybook,848,298,25
SkyHigh,76,17,69
the__twit,3296,24,3
trader4mazz,10,38,27
WhiskeyTango,1915,28,17
drunkenbanker,21,21,59
Favrel,6105,68,33
AwareWolf,537,29,87
michiganjason,556,5,17
F_Springer,1315,36,4
StrictlyMarkets,185,39,123
LittleRedDot,4963,24,1
2ys4u,1260,13,13
rgb66rgb,3450,28,15
bryanpipslam,100,195,1988
freedom75,946,5,11
ShockExchange,947,11,1
whoabuddyboy,547,49,290
WeExist,39,7,1
apethechampion,10,6,25
wideopenthrottle,5108,50,120
decklap,87,7,40
trends2trade,257,309,1944
tellok,34,6,40
impossible,14,9,43
Stabicus,15,8,79
johnylim888,17,5,3
simoncoakley,10,5,54
alanrich,1096,88,579
TheBottomLine,100,5,7
GalleyGirl,323,53,343
Dazenshai,125,5,40
bsweeney72,79,5,48
RichardGraves,2739,143,1126
sghaffoor,115,6,32
wallstreet2014,87,7,173
tommfury,93,7,77
CaucasianSensation,11,5,5
Jacque10,132,108,925
stevekemler,28,5,60
Fairplay,20,5,60
alexferguson60,65,5,75
ciavraon,128,5,15
knarayan,196,11,30
knock,11,5,10
L8RG8R,56,5,8
quteess,16,5,28
DolceGabbana,172,8,33
Telac,1517,26,47
thoushallnotblink,10,5,21
Ra7oom,1997,11,72
BillSanto,75,5,11
TradingClearly,575,32,304
idika,23,8,71
wildwood1,1898,17,30
sidathwlk,1182,7,7
reee,3038,67,7
JWittsy,411,15,2
2b50soon,607,7,16
SURFERJOE,1415,10,11
BigBert,2975,14,6
LeslieChow,1740,18,7
3279,1549,9,38
DJM25,17,5,17
FinjitsuResearch,1410,25,82
TruthTrader,1974,30,1
FordyOz,1035,6,14
mephrules,374,10,6
Flog,2703,24,25
stevie2times,1915,29,36
bookcrusher,140,16,2
Swaxolez,1360,13,13
Sxchamp,465,5,3
IamJason,2037,447,5
magnaman1969,5634,78,69
Quant,3944,97,11
MrMadMoney,790,14,31
Jakobis,2414,34,4
drnclub,687,30,44
ExNihiloSum,4546,63,49
investpsych,120,48,46
Yasch22,270,15,63
GuruSvami,91,12,63
faviopoci,213,21,68
Trader_Stock,947,69,23
Gr8_Panther,182,92,121
justinbarnes22,146,5,4
Drive_400,1166,12,54
cravoc,492,66,23
markrogers44,424,13,60
GoldTheory,855,47,7
SHIGGA,1734,51,22
seva108,1356,17,53
Mystic57,5573,68,114
AynGannRand,40,6,62
clearTREND,3958,172,103
LostItAll,2769,30,82
S1L3Nt,945,6,61
Ken99,589,8,3
TraderTrevor,482,6,17
dugduell,562,14,8
isthisreal,162,6,50
Pinnacle_Capital,2140,57,39
goneboy,973,7,12
April0505,6863,144,18
Feoh,1007,25,31
DingoDong,1243,8,12
jlinkqTrAdEr,272,5,3
tapckom,1586,28,13
tayyab,282,8,53
hkunz,939,48,19
am84,404,40,56
Dale3,548,24,13
gold3000,1434,5,63
tunwang,5026,71,38
Mark2brooklyn,1134,10,12
brinkercapital,35,23,54
sonbuster,1511,15,1
Randad,52,15,13
OneBecameFour,364,10,2
AlbatrossCapital,1858,30,2
tntn041017,3514,40,99
Jedi_Trader,925,60,41
TranscendAsset,9637,117,94
jonscott,475,47,52
againstmygut,920,38,86
ChaseDanhattan,2228,16,32
BritTrader,169,10,2
livinloud10,4059,37,86
xulferdica,107,6,44
Kekere,39,7,44
Traderjoe1,755,16,57
FunnyUncle,810,7,33
Exponentreturn,5690,39,79
Diego0571,9,11,88
Traders007,293,10,70
bl33t,5331,106,215
LiveTraders,564,133,4
Invest_in_Alcohol,2883,47,277
PapaKoz,316,6,0
OmarTrader,227,35,22
wu1963,243,8,62
XOLSZ728,657,33,192
bharatp80,231,5,70
Sonny_,2261,69,37
Vonkohler,373,5,67
leithreas,330,32,131
alexpitti,519,104,59
GenericMike,5755,129,1
khoaatl,1859,17,11
Bassdrone,816,16,97
Vinx,714,41,1
Lowcap,2231,32,0
ChartClues,52,26,46
earthdogpj,10304,151,370
Ish_Capital,1866,82,92
pewoods1,655,10,2
trade4fun1,4478,38,213
sla4235,72,42,83
MoonRock,5869,186,4
HeadandShoulders,17644,96,27
ChartLooker,3029,60,4
Morissette,3223,45,50
RickRoss,545,106,13
Joe10joe,1266,36,56
sks1586,1959,48,321
Audacity618,331,524,78
ohmybucks,100,18,3
JS_TWITS,5671,141,3
leowhy,3321,42,22
trollmaster,627,5,4
ForexStatus,11765,208,0
OptionDon,420,14,8
MoneyHoarder123,1770,53,55
youngstocktrade,589,7,11
UrbanGeyser,3988,16,57
europeansting,88,7,21
totrlty,312,7,30
Mr_ComeUp,840,7,29
HauzKhas,145,7,78
jtnewb,229,8,76
qdamp,72,6,35
PsychTrade,3849,2004,118
AmesCG,718,8,0
apwriter,6225,89,102
addies,297,11,57
DanT10,153,13,117
MilestoneCGP,2817,296,210
Hugopinto,2916,93,103
TonyKam,118,7,28
Daxx,692,28,99
SpizTrades,564,20,33
profinneed,323,8,6
The04,96,12,143
tonyrapps1,174,39,486
fgamarni,2089,35,72
2conTango,2379,79,69
GerardoHGarcia,150,133,1618
beachfun,8,21,201
mako88,251,5,7
aceflicker,225,8,51
sfields,15,7,27
adrianq,32,5,17
McShane,7,5,58
BonHott,1161,62,124
SeeMoeckel,525,40,190
evaldas333,67,5,60
mnsmns,62,6,72
soho_riots,183,5,23
revasearch,38,25,457
johnsou,3600,151,762
alextanar,310,6,4
Kevinwwillis,217,5,12
Chicane,170,5,46
LoopEquities,32,6,2
Jimjones2,140,7,11
WDD,98,5,2
optimusfox,217,6,25
greta,18,5,31
vtomar,10,5,13
816tony,150,20,211
blueocean,163,58,509
dnatale,367,5,20
redapple,60,31,553
syuly,5,5,27
zpn4,16,8,12
TWALV33,395,6,13
Felixthecat,356,6,10
moosh,22,5,13
tradewithprofi,521,5,12
groberjg07,126,6,30
shssince1985,49,5,15
d333gs,338,5,22
CRB215,76,5,23
jomifa8301,719,6,17
74vakond,385,5,55
mryvoncedrac,305,19,139
BIGMOVER,552,14,6
ibsellin2,620,5,71
jason_coleman,876,20,20
dgreen777,65,8,24
JasonCoderre,18,82,821
daftstar,121,6,68
momoney1,321,15,70
